Store,California 1 (ID:46673)
2015-06-16,149.8408350656156
2015-06-17,166.48301224276665
2015-06-18,162.72762904803528
2015-06-19,94.10395192590389
2015-06-20,68.95809419964516
2015-06-21,161.82466408247055
2015-06-22,166.92564243780154
2015-06-23,149.8408350656156
2015-06-24,166.48301224276665
2015-06-25,162.72762904803528
2015-06-26,94.10395192590389
2015-06-27,68.95809419964516
2015-06-28,161.82466408247055
2015-06-29,166.92564243780154
